timestamp,intersection_id,traffic_volume
2024-01-13 19:00:00,INT_002,671
2024-01-13 20:00:00,INT_002,207
2024-01-13 21:00:00,INT_002,251
2024-01-13 22:00:00,INT_002,93
2024-01-13 23:00:00,INT_002,60
2024-01-14 00:00:00,INT_002,55
2024-01-14 01:00:00,INT_002,65
2024-01-14 02:00:00,INT_002,32
2024-01-14 03:00:00,INT_002,34
2024-01-14 04:00:00,INT_002,90
2024-01-14 05:00:00,INT_002,103
2024-01-14 06:00:00,INT_002,234
2024-01-14 07:00:00,INT_002,651
2024-01-14 08:00:00,INT_002,599
2024-01-14 09:00:00,INT_002,581
2024-01-14 10:00:00,INT_002,233
2024-01-14 11:00:00,INT_002,241
2024-01-14 12:00:00,INT_002,385
2024-01-14 13:00:00,INT_002,443
2024-01-14 14:00:00,INT_002,431
2024-01-14 15:00:00,INT_002,230
2024-01-14 16:00:00,INT_002,236
2024-01-14 17:00:00,INT_002,709
2024-01-14 18:00:00,INT_002,649
2024-01-14 19:00:00,INT_002,672
2024-01-14 20:00:00,INT_002,267
2024-01-14 21:00:00,INT_002,230
2024-01-14 22:00:00,INT_002,56
2024-01-14 23:00:00,INT_002,69
2024-01-15 00:00:00,INT_002,104
2024-01-15 01:00:00,INT_002,84
2024-01-15 02:00:00,INT_002,125
2024-01-15 03:00:00,INT_002,100
2024-01-15 04:00:00,INT_002,104
2024-01-15 05:00:00,INT_002,19
2024-01-15 06:00:00,INT_002,294
2024-01-15 07:00:00,INT_002,735
2024-01-15 08:00:00,INT_002,753
2024-01-15 09:00:00,INT_002,726
2024-01-15 10:00:00,INT_002,291
2024-01-15 11:00:00,INT_002,328
2024-01-15 12:00:00,INT_002,537
2024-01-15 13:00:00,INT_002,544
2024-01-15 14:00:00,INT_002,525
2024-01-15 15:00:00,INT_002,298
2024-01-15 16:00:00,INT_002,270
2024-01-15 17:00:00,INT_002,805
2024-01-15 18:00:00,INT_002,824
2024-01-15 19:00:00,INT_002,850
2024-01-15 20:00:00,INT_002,292
2024-01-15 21:00:00,INT_002,302
2024-01-15 22:00:00,INT_002,91
2024-01-15 23:00:00,INT_002,85
2024-01-16 00:00:00,INT_002,70
2024-01-16 01:00:00,INT_002,100
2024-01-16 02:00:00,INT_002,95
2024-01-16 03:00:00,INT_002,123
2024-01-16 04:00:00,INT_002,60
2024-01-16 05:00:00,INT_002,124
2024-01-16 06:00:00,INT_002,289
2024-01-16 07:00:00,INT_002,749
2024-01-16 08:00:00,INT_002,747
2024-01-16 09:00:00,INT_002,753
2024-01-16 10:00:00,INT_002,298
2024-01-16 11:00:00,INT_002,314
2024-01-16 12:00:00,INT_002,509
2024-01-16 13:00:00,INT_002,531
2024-01-16 14:00:00,INT_002,548
2024-01-16 15:00:00,INT_002,306
2024-01-16 16:00:00,INT_002,303
2024-01-16 17:00:00,INT_002,857
2024-01-16 18:00:00,INT_002,864
2024-01-16 19:00:00,INT_002,807
2024-01-16 20:00:00,INT_002,309
2024-01-16 21:00:00,INT_002,342
2024-01-16 22:00:00,INT_002,78
2024-01-16 23:00:00,INT_002,89
2024-01-17 00:00:00,INT_002,121
2024-01-17 01:00:00,INT_002,92
2024-01-17 02:00:00,INT_002,78
2024-01-17 03:00:00,INT_002,48
2024-01-17 04:00:00,INT_002,84
2024-01-17 05:00:00,INT_002,102
2024-01-17 06:00:00,INT_002,291
2024-01-17 07:00:00,INT_002,716
2024-01-17 08:00:00,INT_002,743
2024-01-17 09:00:00,INT_002,764
2024-01-17 10:00:00,INT_002,317
2024-01-17 11:00:00,INT_002,310
2024-01-17 12:00:00,INT_002,517
2024-01-17 13:00:00,INT_002,535
2024-01-17 14:00:00,INT_002,544
2024-01-17 15:00:00,INT_002,298
2024-01-17 16:00:00,INT_002,279
2024-01-17 17:00:00,INT_002,861
2024-01-17 18:00:00,INT_002,845
2024-01-17 19:00:00,INT_002,803
2024-01-17 20:00:00,INT_002,281
2024-01-17 21:00:00,INT_002,311
2024-01-17 22:00:00,INT_002,100
2024-01-17 23:00:00,INT_002,62
2024-01-18 00:00:00,INT_002,83
2024-01-18 01:00:00,INT_002,89
2024-01-18 02:00:00,INT_002,92
2024-01-18 03:00:00,INT_002,58
2024-01-18 04:00:00,INT_002,57
2024-01-18 05:00:00,INT_002,63
2024-01-18 06:00:00,INT_002,316
2024-01-18 07:00:00,INT_002,738
2024-01-18 08:00:00,INT_002,787
2024-01-18 09:00:00,INT_002,779
2024-01-18 10:00:00,INT_002,264
2024-01-18 11:00:00,INT_002,294
2024-01-18 12:00:00,INT_002,528
2024-01-18 13:00:00,INT_002,545
2024-01-18 14:00:00,INT_002,525
2024-01-18 15:00:00,INT_002,297
2024-01-18 16:00:00,INT_002,301
2024-01-18 17:00:00,INT_002,833
2024-01-18 18:00:00,INT_002,816
2024-01-18 19:00:00,INT_002,845
2024-01-18 20:00:00,INT_002,278
2024-01-18 21:00:00,INT_002,305
2024-01-18 22:00:00,INT_002,87
2024-01-18 23:00:00,INT_002,113
2024-01-19 00:00:00,INT_002,67
2024-01-19 01:00:00,INT_002,78
2024-01-19 02:00:00,INT_002,128
2024-01-19 03:00:00,INT_002,76
2024-01-19 04:00:00,INT_002,66
2024-01-19 05:00:00,INT_002,81
2024-01-19 06:00:00,INT_002,268
2024-01-19 07:00:00,INT_002,750
2024-01-19 08:00:00,INT_002,729
2024-01-19 09:00:00,INT_002,762
2024-01-19 10:00:00,INT_002,292
2024-01-19 11:00:00,INT_002,291
2024-01-19 12:00:00,INT_002,492
2024-01-19 13:00:00,INT_002,545
2024-01-19 14:00:00,INT_002,512
2024-01-19 15:00:00,INT_002,324
2024-01-19 16:00:00,INT_002,264
2024-01-19 17:00:00,INT_002,853
2024-01-19 18:00:00,INT_002,851
2024-01-19 19:00:00,INT_002,877
2024-01-19 20:00:00,INT_002,288
2024-01-19 21:00:00,INT_002,296
2024-01-19 22:00:00,INT_002,80
2024-01-19 23:00:00,INT_002,101
2024-01-20 00:00:00,INT_002,75
2024-01-20 01:00:00,INT_002,45
2024-01-20 02:00:00,INT_002,60
2024-01-20 03:00:00,INT_002,101
2024-01-20 04:00:00,INT_002,51
2024-01-20 05:00:00,INT_002,69
2024-01-20 06:00:00,INT_002,226
2024-01-20 07:00:00,INT_002,597
2024-01-20 08:00:00,INT_002,638
2024-01-20 09:00:00,INT_002,625
2024-01-20 10:00:00,INT_002,216
2024-01-20 11:00:00,INT_002,281
2024-01-20 12:00:00,INT_002,420
2024-01-20 13:00:00,INT_002,432
2024-01-20 14:00:00,INT_002,433
2024-01-20 15:00:00,INT_002,226
2024-01-20 16:00:00,INT_002,248
2024-01-20 17:00:00,INT_002,652
2024-01-20 18:00:00,INT_002,674
2024-01-20 19:00:00,INT_002,637
2024-01-20 20:00:00,INT_002,218
2024-01-20 21:00:00,INT_002,261
2024-01-20 22:00:00,INT_002,75
2024-01-20 23:00:00,INT_002,89
2024-01-21 00:00:00,INT_002,38
2024-01-21 01:00:00,INT_002,91
2024-01-21 02:00:00,INT_002,55
2024-01-21 03:00:00,INT_002,83
2024-01-21 04:00:00,INT_002,93
2024-01-21 05:00:00,INT_002,54
2024-01-21 06:00:00,INT_002,244
2024-01-21 07:00:00,INT_002,582
2024-01-21 08:00:00,INT_002,605
2024-01-21 09:00:00,INT_002,567
2024-01-21 10:00:00,INT_002,242
2024-01-21 11:00:00,INT_002,275
2024-01-21 12:00:00,INT_002,415
2024-01-21 13:00:00,INT_002,407
2024-01-21 14:00:00,INT_002,448
2024-01-21 15:00:00,INT_002,235
2024-01-21 16:00:00,INT_002,253
2024-01-21 17:00:00,INT_002,690
2024-01-21 18:00:00,INT_002,681
2024-01-21 19:00:00,INT_002,657
2024-01-21 20:00:00,INT_002,249
2024-01-21 21:00:00,INT_002,253
2024-01-21 22:00:00,INT_002,86
2024-01-21 23:00:00,INT_002,86
2024-01-22 00:00:00,INT_002,77
2024-01-22 01:00:00,INT_002,67
2024-01-22 02:00:00,INT_002,109
2024-01-22 03:00:00,INT_002,106
2024-01-22 04:00:00,INT_002,63
2024-01-22 05:00:00,INT_002,50
2024-01-22 06:00:00,INT_002,319
2024-01-22 07:00:00,INT_002,732
2024-01-22 08:00:00,INT_002,750
2024-01-22 09:00:00,INT_002,762
2024-01-22 10:00:00,INT_002,300
2024-01-22 11:00:00,INT_002,312
2024-01-22 12:00:00,INT_002,550
2024-01-22 13:00:00,INT_002,563
2024-01-22 14:00:00,INT_002,568
2024-01-22 15:00:00,INT_002,314
2024-01-22 16:00:00,INT_002,294
2024-01-22 17:00:00,INT_002,855
2024-01-22 18:00:00,INT_002,818
2024-01-22 19:00:00,INT_002,878
2024-01-22 20:00:00,INT_002,260
2024-01-22 21:00:00,INT_002,289
2024-01-22 22:00:00,INT_002,92
2024-01-22 23:00:00,INT_002,65
2024-01-23 00:00:00,INT_002,62
2024-01-23 01:00:00,INT_002,84
2024-01-23 02:00:00,INT_002,41
2024-01-23 03:00:00,INT_002,72
2024-01-23 04:00:00,INT_002,95
2024-01-23 05:00:00,INT_002,81
2024-01-23 06:00:00,INT_002,309
2024-01-23 07:00:00,INT_002,747
2024-01-23 08:00:00,INT_002,764
2024-01-23 09:00:00,INT_002,731
2024-01-23 10:00:00,INT_002,298
2024-01-23 11:00:00,INT_002,302
2024-01-23 12:00:00,INT_002,540
2024-01-23 13:00:00,INT_002,527
2024-01-23 14:00:00,INT_002,546
2024-01-23 15:00:00,INT_002,282
2024-01-23 16:00:00,INT_002,294
2024-01-23 17:00:00,INT_002,868
2024-01-23 18:00:00,INT_002,872
2024-01-23 19:00:00,INT_002,837
2024-01-23 20:00:00,INT_002,323
2024-01-23 21:00:00,INT_002,275
2024-01-23 22:00:00,INT_002,87
2024-01-23 23:00:00,INT_002,89
2024-01-24 00:00:00,INT_002,53
2024-01-24 01:00:00,INT_002,89
2024-01-24 02:00:00,INT_002,98
2024-01-24 03:00:00,INT_002,77
2024-01-24 04:00:00,INT_002,59
2024-01-24 05:00:00,INT_002,79
2024-01-24 06:00:00,INT_002,314
2024-01-24 07:00:00,INT_002,772
2024-01-24 08:00:00,INT_002,747
2024-01-24 09:00:00,INT_002,722
2024-01-24 10:00:00,INT_002,304
2024-01-24 11:00:00,INT_002,328
2024-01-24 12:00:00,INT_002,484
2024-01-24 13:00:00,INT_002,541
2024-01-24 14:00:00,INT_002,554
2024-01-24 15:00:00,INT_002,289
2024-01-24 16:00:00,INT_002,287
2024-01-24 17:00:00,INT_002,827
2024-01-24 18:00:00,INT_002,848
2024-01-24 19:00:00,INT_002,855
2024-01-24 20:00:00,INT_002,268
2024-01-24 21:00:00,INT_002,308
2024-01-24 22:00:00,INT_002,103
2024-01-24 23:00:00,INT_002,71
2024-01-25 00:00:00,INT_002,85
2024-01-25 01:00:00,INT_002,63
2024-01-25 02:00:00,INT_002,70
2024-01-25 03:00:00,INT_002,72
2024-01-25 04:00:00,INT_002,93
2024-01-25 05:00:00,INT_002,80
2024-01-25 06:00:00,INT_002,300
2024-01-25 07:00:00,INT_002,760
2024-01-25 08:00:00,INT_002,773
2024-01-25 09:00:00,INT_002,738
2024-01-25 10:00:00,INT_002,275
2024-01-25 11:00:00,INT_002,267
2024-01-25 12:00:00,INT_002,537
2024-01-25 13:00:00,INT_002,596
2024-01-25 14:00:00,INT_002,568
2024-01-25 15:00:00,INT_002,306
2024-01-25 16:00:00,INT_002,330
2024-01-25 17:00:00,INT_002,846
2024-01-25 18:00:00,INT_002,839
2024-01-25 19:00:00,INT_002,823
2024-01-25 20:00:00,INT_002,313
2024-01-25 21:00:00,INT_002,282
2024-01-25 22:00:00,INT_002,60
2024-01-25 23:00:00,INT_002,69
2024-01-26 00:00:00,INT_002,111
2024-01-26 01:00:00,INT_002,122
2024-01-26 02:00:00,INT_002,110
2024-01-26 03:00:00,INT_002,88
2024-01-26 04:00:00,INT_002,84
2024-01-26 05:00:00,INT_002,80
2024-01-26 06:00:00,INT_002,268
2024-01-26 07:00:00,INT_002,771
2024-01-26 08:00:00,INT_002,755
2024-01-26 09:00:00,INT_002,743
2024-01-26 10:00:00,INT_002,295
2024-01-26 11:00:00,INT_002,284
2024-01-26 12:00:00,INT_002,527
2024-01-26 13:00:00,INT_002,563
2024-01-26 14:00:00,INT_002,514
2024-01-26 15:00:00,INT_002,315
2024-01-26 16:00:00,INT_002,280
2024-01-26 17:00:00,INT_002,830
2024-01-26 18:00:00,INT_002,827
2024-01-26 19:00:00,INT_002,814
2024-01-26 20:00:00,INT_002,313
2024-01-26 21:00:00,INT_002,339
2024-01-26 22:00:00,INT_002,119
2024-01-26 23:00:00,INT_002,96
2024-01-27 00:00:00,INT_002,72
2024-01-27 01:00:00,INT_002,63
2024-01-27 02:00:00,INT_002,83
2024-01-27 03:00:00,INT_002,121
2024-01-27 04:00:00,INT_002,80
2024-01-27 05:00:00,INT_002,77
2024-01-27 06:00:00,INT_002,210
2024-01-27 07:00:00,INT_002,634
2024-01-27 08:00:00,INT_002,609
2024-01-27 09:00:00,INT_002,586
2024-01-27 10:00:00,INT_002,218
2024-01-27 11:00:00,INT_002,250
2024-01-27 12:00:00,INT_002,411
2024-01-27 13:00:00,INT_002,460
2024-01-27 14:00:00,INT_002,436
2024-01-27 15:00:00,INT_002,288
2024-01-27 16:00:00,INT_002,244
2024-01-27 17:00:00,INT_002,652
2024-01-27 18:00:00,INT_002,707
2024-01-27 19:00:00,INT_002,675
2024-01-27 20:00:00,INT_002,247
2024-01-27 21:00:00,INT_002,194
2024-01-27 22:00:00,INT_002,59
2024-01-27 23:00:00,INT_002,71
2024-01-28 00:00:00,INT_002,89
2024-01-28 01:00:00,INT_002,80
2024-01-28 02:00:00,INT_002,57
2024-01-28 03:00:00,INT_002,74
2024-01-28 04:00:00,INT_002,46
2024-01-28 05:00:00,INT_002,104
2024-01-28 06:00:00,INT_002,229
2024-01-28 07:00:00,INT_002,586
2024-01-28 08:00:00,INT_002,606
2024-01-28 09:00:00,INT_002,616
2024-01-28 10:00:00,INT_002,226
2024-01-28 11:00:00,INT_002,226
2024-01-28 12:00:00,INT_002,427
2024-01-28 13:00:00,INT_002,461
2024-01-28 14:00:00,INT_002,445
2024-01-28 15:00:00,INT_002,237
2024-01-28 16:00:00,INT_002,240
2024-01-28 17:00:00,INT_002,644
2024-01-28 18:00:00,INT_002,672
2024-01-28 19:00:00,INT_002,660
2024-01-28 20:00:00,INT_002,237
2024-01-28 21:00:00,INT_002,218
2024-01-28 22:00:00,INT_002,50
2024-01-28 23:00:00,INT_002,53
2024-01-29 00:00:00,INT_002,120
2024-01-29 01:00:00,INT_002,91
2024-01-29 02:00:00,INT_002,102
2024-01-29 03:00:00,INT_002,81
2024-01-29 04:00:00,INT_002,109
2024-01-29 05:00:00,INT_002,128
2024-01-29 06:00:00,INT_002,270
2024-01-29 07:00:00,INT_002,716
2024-01-29 08:00:00,INT_002,779
2024-01-29 09:00:00,INT_002,707
2024-01-29 10:00:00,INT_002,313
2024-01-29 11:00:00,INT_002,310
2024-01-29 12:00:00,INT_002,540
2024-01-29 13:00:00,INT_002,526
2024-01-29 14:00:00,INT_002,515
2024-01-29 15:00:00,INT_002,297
2024-01-29 16:00:00,INT_002,306
2024-01-29 17:00:00,INT_002,823
2024-01-29 18:00:00,INT_002,836
2024-01-29 19:00:00,INT_002,814
2024-01-29 20:00:00,INT_002,302
2024-01-29 21:00:00,INT_002,324
2024-01-29 22:00:00,INT_002,85
2024-01-29 23:00:00,INT_002,126
2024-01-30 00:00:00,INT_002,96
2024-01-30 01:00:00,INT_002,76
2024-01-30 02:00:00,INT_002,86
2024-01-30 03:00:00,INT_002,69
2024-01-30 04:00:00,INT_002,74
2024-01-30 05:00:00,INT_002,101
2024-01-30 06:00:00,INT_002,302
2024-01-30 07:00:00,INT_002,777
2024-01-30 08:00:00,INT_002,715
2024-01-30 09:00:00,INT_002,758
2024-01-30 10:00:00,INT_002,295
2024-01-30 11:00:00,INT_002,300
2024-01-30 12:00:00,INT_002,568
2024-01-30 13:00:00,INT_002,555
2024-01-30 14:00:00,INT_002,517
2024-01-30 15:00:00,INT_002,259
2024-01-30 16:00:00,INT_002,276
2024-01-30 17:00:00,INT_002,838
2024-01-30 18:00:00,INT_002,846
2024-01-30 19:00:00,INT_002,840
2024-01-30 20:00:00,INT_002,283
2024-01-30 21:00:00,INT_002,302
2024-01-30 22:00:00,INT_002,25
2024-01-30 23:00:00,INT_002,123
2024-01-31 00:00:00,INT_002,74
2024-01-31 01:00:00,INT_002,97
2024-01-31 02:00:00,INT_002,78
2024-01-31 03:00:00,INT_002,79
2024-01-31 04:00:00,INT_002,89
2024-01-31 05:00:00,INT_002,80
2024-01-31 06:00:00,INT_002,325
2024-01-31 07:00:00,INT_002,754
2024-01-31 08:00:00,INT_002,721
2024-01-31 09:00:00,INT_002,748
2024-01-31 10:00:00,INT_002,329
2024-01-31 11:00:00,INT_002,267
2024-01-31 12:00:00,INT_002,547
2024-01-31 13:00:00,INT_002,531
2024-01-31 14:00:00,INT_002,537
2024-01-31 15:00:00,INT_002,287
2024-01-31 16:00:00,INT_002,276
2024-01-31 17:00:00,INT_002,878
2024-01-31 18:00:00,INT_002,833
2024-01-31 19:00:00,INT_002,871
2024-01-31 20:00:00,INT_002,318
2024-01-31 21:00:00,INT_002,280
2024-01-31 22:00:00,INT_002,80
2024-01-31 23:00:00,INT_002,63
2024-02-01 00:00:00,INT_002,98
2024-02-01 01:00:00,INT_002,83
2024-02-01 02:00:00,INT_002,77
2024-02-01 03:00:00,INT_002,84
2024-02-01 04:00:00,INT_002,81
2024-02-01 05:00:00,INT_002,96
2024-02-01 06:00:00,INT_002,309
2024-02-01 07:00:00,INT_002,766
2024-02-01 08:00:00,INT_002,745
2024-02-01 09:00:00,INT_002,727
2024-02-01 10:00:00,INT_002,319
2024-02-01 11:00:00,INT_002,304
2024-02-01 12:00:00,INT_002,516
2024-02-01 13:00:00,INT_002,524
2024-02-01 14:00:00,INT_002,551
2024-02-01 15:00:00,INT_002,301
2024-02-01 16:00:00,INT_002,269
2024-02-01 17:00:00,INT_002,833
2024-02-01 18:00:00,INT_002,848
2024-02-01 19:00:00,INT_002,805
2024-02-01 20:00:00,INT_002,287
2024-02-01 21:00:00,INT_002,317
2024-02-01 22:00:00,INT_002,86
2024-02-01 23:00:00,INT_002,107
2024-02-02 00:00:00,INT_002,67
2024-02-02 01:00:00,INT_002,83
2024-02-02 02:00:00,INT_002,111
2024-02-02 03:00:00,INT_002,80
2024-02-02 04:00:00,INT_002,68
2024-02-02 05:00:00,INT_002,111
2024-02-02 06:00:00,INT_002,272
2024-02-02 07:00:00,INT_002,757
2024-02-02 08:00:00,INT_002,745
2024-02-02 09:00:00,INT_002,748
2024-02-02 10:00:00,INT_002,302
2024-02-02 11:00:00,INT_002,278
2024-02-02 12:00:00,INT_002,551
2024-02-02 13:00:00,INT_002,532
2024-02-02 14:00:00,INT_002,537
2024-02-02 15:00:00,INT_002,322
2024-02-02 16:00:00,INT_002,308
2024-02-02 17:00:00,INT_002,841
2024-02-02 18:00:00,INT_002,848
2024-02-02 19:00:00,INT_002,794
2024-02-02 20:00:00,INT_002,306
2024-02-02 21:00:00,INT_002,279
2024-02-02 22:00:00,INT_002,93
2024-02-02 23:00:00,INT_002,96
2024-02-03 00:00:00,INT_002,70
2024-02-03 01:00:00,INT_002,37
2024-02-03 02:00:00,INT_002,65
2024-02-03 03:00:00,INT_002,61
2024-02-03 04:00:00,INT_002,68
2024-02-03 05:00:00,INT_002,82
2024-02-03 06:00:00,INT_002,238
2024-02-03 07:00:00,INT_002,620
2024-02-03 08:00:00,INT_002,639
2024-02-03 09:00:00,INT_002,615
2024-02-03 10:00:00,INT_002,269
2024-02-03 11:00:00,INT_002,260
2024-02-03 12:00:00,INT_002,437
2024-02-03 13:00:00,INT_002,438
2024-02-03 14:00:00,INT_002,444
2024-02-03 15:00:00,INT_002,262
2024-02-03 16:00:00,INT_002,230
2024-02-03 17:00:00,INT_002,695
2024-02-03 18:00:00,INT_002,626
2024-02-03 19:00:00,INT_002,680
2024-02-03 20:00:00,INT_002,248
2024-02-03 21:00:00,INT_002,257
2024-02-03 22:00:00,INT_002,93
2024-02-03 23:00:00,INT_002,62
2024-02-04 00:00:00,INT_002,34
2024-02-04 01:00:00,INT_002,69
2024-02-04 02:00:00,INT_002,68
2024-02-04 03:00:00,INT_002,59
2024-02-04 04:00:00,INT_002,97
2024-02-04 05:00:00,INT_002,66
2024-02-04 06:00:00,INT_002,230
2024-02-04 07:00:00,INT_002,578
2024-02-04 08:00:00,INT_002,591
2024-02-04 09:00:00,INT_002,619
2024-02-04 10:00:00,INT_002,249
2024-02-04 11:00:00,INT_002,209
2024-02-04 12:00:00,INT_002,435
2024-02-04 13:00:00,INT_002,447
2024-02-04 14:00:00,INT_002,471
2024-02-04 15:00:00,INT_002,225
2024-02-04 16:00:00,INT_002,232
2024-02-04 17:00:00,INT_002,689
2024-02-04 18:00:00,INT_002,639
2024-02-04 19:00:00,INT_002,697
2024-02-04 20:00:00,INT_002,220
2024-02-04 21:00:00,INT_002,209
2024-02-04 22:00:00,INT_002,58
2024-02-04 23:00:00,INT_002,47
2024-02-05 00:00:00,INT_002,93
2024-02-05 01:00:00,INT_002,57
2024-02-05 02:00:00,INT_002,126
2024-02-05 03:00:00,INT_002,85
2024-02-05 04:00:00,INT_002,95
2024-02-05 05:00:00,INT_002,84
2024-02-05 06:00:00,INT_002,332
2024-02-05 07:00:00,INT_002,754
2024-02-05 08:00:00,INT_002,755
2024-02-05 09:00:00,INT_002,734
2024-02-05 10:00:00,INT_002,291
2024-02-05 11:00:00,INT_002,334
2024-02-05 12:00:00,INT_002,528
2024-02-05 13:00:00,INT_002,544
2024-02-05 14:00:00,INT_002,541
2024-02-05 15:00:00,INT_002,326
2024-02-05 16:00:00,INT_002,290
2024-02-05 17:00:00,INT_002,866
2024-02-05 18:00:00,INT_002,826
2024-02-05 19:00:00,INT_002,846
2024-02-05 20:00:00,INT_002,264
2024-02-05 21:00:00,INT_002,332
2024-02-05 22:00:00,INT_002,109
2024-02-05 23:00:00,INT_002,107
2024-02-06 00:00:00,INT_002,131
2024-02-06 01:00:00,INT_002,61
2024-02-06 02:00:00,INT_002,115
2024-02-06 03:00:00,INT_002,128
2024-02-06 04:00:00,INT_002,87
2024-02-06 05:00:00,INT_002,91
2024-02-06 06:00:00,INT_002,308
2024-02-06 07:00:00,INT_002,707
2024-02-06 08:00:00,INT_002,766
2024-02-06 09:00:00,INT_002,766
2024-02-06 10:00:00,INT_002,279
2024-02-06 11:00:00,INT_002,295
2024-02-06 12:00:00,INT_002,494
2024-02-06 13:00:00,INT_002,541
2024-02-06 14:00:00,INT_002,521
2024-02-06 15:00:00,INT_002,290
2024-02-06 16:00:00,INT_002,288
2024-02-06 17:00:00,INT_002,895
2024-02-06 18:00:00,INT_002,841
2024-02-06 19:00:00,INT_002,864
2024-02-06 20:00:00,INT_002,309
2024-02-06 21:00:00,INT_002,292
2024-02-06 22:00:00,INT_002,60
2024-02-06 23:00:00,INT_002,94
2024-02-07 00:00:00,INT_002,95
2024-02-07 01:00:00,INT_002,61
2024-02-07 02:00:00,INT_002,96
2024-02-07 03:00:00,INT_002,100
2024-02-07 04:00:00,INT_002,108
2024-02-07 05:00:00,INT_002,95
2024-02-07 06:00:00,INT_002,285
2024-02-07 07:00:00,INT_002,744
2024-02-07 08:00:00,INT_002,733
2024-02-07 09:00:00,INT_002,766
2024-02-07 10:00:00,INT_002,287
2024-02-07 11:00:00,INT_002,307
2024-02-07 12:00:00,INT_002,529
2024-02-07 13:00:00,INT_002,549
2024-02-07 14:00:00,INT_002,521
2024-02-07 15:00:00,INT_002,324
2024-02-07 16:00:00,INT_002,278
2024-02-07 17:00:00,INT_002,858
2024-02-07 18:00:00,INT_002,813
2024-02-07 19:00:00,INT_002,855
2024-02-07 20:00:00,INT_002,291
2024-02-07 21:00:00,INT_002,292
2024-02-07 22:00:00,INT_002,79
2024-02-07 23:00:00,INT_002,87
2024-02-08 00:00:00,INT_002,75
2024-02-08 01:00:00,INT_002,84
2024-02-08 02:00:00,INT_002,114
2024-02-08 03:00:00,INT_002,84
2024-02-08 04:00:00,INT_002,111
2024-02-08 05:00:00,INT_002,101
2024-02-08 06:00:00,INT_002,298
2024-02-08 07:00:00,INT_002,738
2024-02-08 08:00:00,INT_002,735
2024-02-08 09:00:00,INT_002,770
2024-02-08 10:00:00,INT_002,316
2024-02-08 11:00:00,INT_002,305
2024-02-08 12:00:00,INT_002,546
2024-02-08 13:00:00,INT_002,508
2024-02-08 14:00:00,INT_002,580
2024-02-08 15:00:00,INT_002,305
2024-02-08 16:00:00,INT_002,286
2024-02-08 17:00:00,INT_002,844
2024-02-08 18:00:00,INT_002,839
2024-02-08 19:00:00,INT_002,839
2024-02-08 20:00:00,INT_002,304
2024-02-08 21:00:00,INT_002,292
2024-02-08 22:00:00,INT_002,84
2024-02-08 23:00:00,INT_002,134
2024-02-09 00:00:00,INT_002,65
2024-02-09 01:00:00,INT_002,104
2024-02-09 02:00:00,INT_002,64
2024-02-09 03:00:00,INT_002,123
2024-02-09 04:00:00,INT_002,74
2024-02-09 05:00:00,INT_002,80
2024-02-09 06:00:00,INT_002,290
2024-02-09 07:00:00,INT_002,760
2024-02-09 08:00:00,INT_002,763
2024-02-09 09:00:00,INT_002,742
2024-02-09 10:00:00,INT_002,276
2024-02-09 11:00:00,INT_002,314
2024-02-09 12:00:00,INT_002,551
2024-02-09 13:00:00,INT_002,546
2024-02-09 14:00:00,INT_002,529
2024-02-09 15:00:00,INT_002,282
2024-02-09 16:00:00,INT_002,303
2024-02-09 17:00:00,INT_002,818
2024-02-09 18:00:00,INT_002,826
2024-02-09 19:00:00,INT_002,872
2024-02-09 20:00:00,INT_002,285
2024-02-09 21:00:00,INT_002,308
2024-02-09 22:00:00,INT_002,80
2024-02-09 23:00:00,INT_002,80
2024-02-10 00:00:00,INT_002,83
2024-02-10 01:00:00,INT_002,85
2024-02-10 02:00:00,INT_002,84
2024-02-10 03:00:00,INT_002,55
2024-02-10 04:00:00,INT_002,32
2024-02-10 05:00:00,INT_002,100
2024-02-10 06:00:00,INT_002,189
2024-02-10 07:00:00,INT_002,568
2024-02-10 08:00:00,INT_002,630
2024-02-10 09:00:00,INT_002,603
2024-02-10 10:00:00,INT_002,223
2024-02-10 11:00:00,INT_002,248
2024-02-10 12:00:00,INT_002,406
2024-02-10 13:00:00,INT_002,413
2024-02-10 14:00:00,INT_002,445
2024-02-10 15:00:00,INT_002,261
2024-02-10 16:00:00,INT_002,272
2024-02-10 17:00:00,INT_002,702
2024-02-10 18:00:00,INT_002,668
2024-02-10 19:00:00,INT_002,719
2024-02-10 20:00:00,INT_002,216
2024-02-10 21:00:00,INT_002,256
2024-02-10 22:00:00,INT_002,50
2024-02-10 23:00:00,INT_002,60
2024-02-11 00:00:00,INT_002,86
2024-02-11 01:00:00,INT_002,62
2024-02-11 02:00:00,INT_002,84
2024-02-11 03:00:00,INT_002,88
2024-02-11 04:00:00,INT_002,56
2024-02-11 05:00:00,INT_002,67
2024-02-11 06:00:00,INT_002,241
2024-02-11 07:00:00,INT_002,579
2024-02-11 08:00:00,INT_002,635
2024-02-11 09:00:00,INT_002,592
2024-02-11 10:00:00,INT_002,248
2024-02-11 11:00:00,INT_002,228
2024-02-11 12:00:00,INT_002,423
2024-02-11 13:00:00,INT_002,423
2024-02-11 14:00:00,INT_002,462
2024-02-11 15:00:00,INT_002,212
2024-02-11 16:00:00,INT_002,218
2024-02-11 17:00:00,INT_002,664
2024-02-11 18:00:00,INT_002,668
2024-02-11 19:00:00,INT_002,692
2024-02-11 20:00:00,INT_002,251
2024-02-11 21:00:00,INT_002,209
